섬 일,1,0,1,0,0,0,NEG,1
섬기,1,0,0,0,0,1,POS,1
섬기,1,0,0,0,0,1,POS,1
섬세,1,0,0,0,0,1,POS,1
섬세하,1,0,0,0,0,1,POS,1
섬세하 게,1,0,0,0,0,1,POS,1
성,1,0,0,0,0,1,POS,1
성 차별,1,0,0,0,0,1,POS,1
성 차별 폐지,1,0,0,0,0,1,POS,1
성,43,0,0.418604651,0.139534884,0,0.441860465,POS,0.441860465
성 과,2,0,0.5,0,0,0.5,NEG,0.5
성 과 반복,1,0,1,0,0,0,NEG,1
성 과 절대주의,1,0,0,0,0,1,POS,1
성 은,2,0,1,0,0,0,NEG,1
성 은 높,1,0,1,0,0,0,NEG,1
성 은 묻히,1,0,1,0,0,0,NEG,1
성을,10,0,0.4,0,0,0.6,POS,0.6
성을가지,1,0,0,0,0,1,POS,1
성을 갖,1,0,1,0,0,0,NEG,1
성을 높이,1,0,0,0,0,1,POS,1
성을 다시금,1,0,0,0,0,1,POS,1
성을 되찾,1,0,0,0,0,1,POS,1
성을 상실,1,0,1,0,0,0,NEG,1
성을 이루,1,0,1,0,0,0,NEG,1
성을 일깨우,1,0,1,0,0,0,NEG,1
성을 지키,1,0,0,0,0,1,POS,1
성을 지향,1,0,0,0,0,1,POS,1
성 의,2,0,0.5,0,0,0.5,NEG,0.5
성 의 벽,1,0,0,0,0,1,POS,1
성 의 희박,1,0,1,0,0,0,NEG,1
성 이,10,0,0.4,0.3,0,0.3,NEG,0.4
성 이 낮,1,0,1,0,0,0,NEG,1
성 이 높,5,0,0.4,0.4,0,0.2,NEG,0.4
성 이 있,1,0,0,1,0,0,NEUT,1
성 이적,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
성격,2,0,0.5,0,0,0.5,NEG,0.5
성격을,1,0,1,0,0,0,NEG,1
성격을 떨치,1,0,1,0,0,0,NEG,1
성격 이,1,0,0,0,0,1,POS,1
성공,10,0.2,0,0,0,0.8,POS,0.8
성공을,1,0,0,0,0,1,POS,1
성공을 거두,1,0,0,0,0,1,POS,1
성공 이,1,1,0,0,0,0,COMP,1
성공 인가,1,1,0,0,0,0,COMP,1
성공적,1,0,0,0,0,1,POS,1
성공하,3,0,0,0,0,1,POS,1
성공한,1,0,0,0,0,1,POS,1
성과,4,0,0,0,0,1,POS,1
성과 로,1,0,0,0,0,1,POS,1
성과 로 꼽히,1,0,0,0,0,1,POS,1
성과를,2,0,0,0,0,1,POS,1
성과를고객,1,0,0,0,0,1,POS,1
성과를 쌓,1,0,0,0,0,1,POS,1
성과물,1,0,0,0,0,1,POS,1
성금,1,0,0,0,0,1,POS,1
성금을,1,0,0,0,0,1,POS,1
성금을 모으,1,0,0,0,0,1,POS,1
성대,1,0,0,0,0,1,POS,1
성대하,1,0,0,0,0,1,POS,1
성명,2,0,0.5,0.5,0,0,NEG,0.5
성명을,1,0,1,0,0,0,NEG,1
성명을 내,1,0,1,0,0,0,NEG,1
성숙,1,0,0,0,0,1,POS,1
성숙 의,1,0,0,0,0,1,POS,1
성숙 의 자리,1,0,0,0,0,1,POS,1
성실,1,0,0,0,0,1,POS,1
성실하,1,0,0,0,0,1,POS,1
성실하 게,1,0,0,0,0,1,POS,1
성자,2,0,0,0,0,1,POS,1
성장,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
성장하,1,0,0,0,0,1,POS,1
성장하 아,1,0,0,0,0,1,POS,1
성지,2,0,0.5,0,0,0.5,NEG,0.5
성지 로,1,0,0,0,0,1,POS,1
성지 로 삼,1,0,0,0,0,1,POS,1
성지에,1,0,1,0,0,0,NEG,1
성지에는,1,0,1,0,0,0,NEG,1
성찰,1,1,0,0,0,0,COMP,1
성취,2,0,0,0,0,1,POS,1
성취하,1,0,0,0,0,1,POS,1
성행,1,0,1,0,0,0,NEG,1
성행하,1,0,1,0,0,0,NEG,1
성향,2,0,0,0.5,0,0.5,NEUT,0.5
성향 의도,1,0,0,0,0,1,POS,1
성향 의도를,1,0,0,0,0,1,POS,1
성희롱,1,0,1,0,0,0,NEG,1
성희롱 사건,1,0,1,0,0,0,NEG,1
세,1,0,1,0,0,0,NEG,1
세 얼굴,1,0,1,0,0,0,NEG,1
세 얼굴을,1,0,1,0,0,0,NEG,1
세,2,0,1,0,0,0,NEG,1
세 년,1,0,1,0,0,0,NEG,1
세 년 년,1,0,1,0,0,0,NEG,1
세 세,1,0,1,0,0,0,NEG,1
세 세 년,1,0,1,0,0,0,NEG,1
세계,13,0.076923077,0.153846154,0,0,0.769230769,POS,0.769230769
세계가,1,0,0,0,0,1,POS,1
세계가 열리,1,0,0,0,0,1,POS,1
세계는,1,0,1,0,0,0,NEG,1
세계는 사람,1,0,1,0,0,0,NEG,1
세계를,1,0,0,0,0,1,POS,1
세계를가지,1,0,0,0,0,1,POS,1
세계 만큼,1,0,0,0,0,1,POS,1
세계 만큼 위대,1,0,0,0,0,1,POS,1
세계 속,1,0,0,0,0,1,POS,1
세계 속에서,1,0,0,0,0,1,POS,1
세계에서,1,0,1,0,0,0,NEG,1
세계에서는,1,0,1,0,0,0,NEG,1
세계적,3,0,0,0,0,1,POS,1
세계적 으로,1,0,0,0,0,1,POS,1
세계 평화,1,0,0,0,0,1,POS,1
세계 평화 진원지,1,0,0,0,0,1,POS,1
세계 화,1,1,0,0,0,0,COMP,1
세계 화 흐름,1,1,0,0,0,0,COMP,1
세기,1,0,0,0,0,1,POS,1
세기가장,1,0,0,0,0,1,POS,1
세기가장 성공,1,0,0,0,0,1,POS,1
세대,2,0,0,0,0,1,POS,1
세대 들,1,0,0,0,0,1,POS,1
세대 들 이,1,0,0,0,0,1,POS,1
세대 바람,1,0,0,0,0,1,POS,1
세대 바람 이,1,0,0,0,0,1,POS,1
세련미,1,0,0,0,0,1,POS,1
세련미가,1,0,0,0,0,1,POS,1
세련미가 느끼,1,0,0,0,0,1,POS,1
세상,8,0,0.75,0,0,0.25,NEG,0.75
세상도,1,0,1,0,0,0,NEG,1
세상도 똑바로,1,0,1,0,0,0,NEG,1
세상에,1,0,1,0,0,0,NEG,1
세상에하,1,0,1,0,0,0,NEG,1
세상에서,2,0,0,0,0,1,POS,1
세상에서가장,2,0,0,0,0,1,POS,1
세상 은,1,0,1,0,0,0,NEG,1
세상 은 엉망진창,1,0,1,0,0,0,NEG,1
세상 의,3,0,1,0,0,0,NEG,1
세상 의 모든,1,0,1,0,0,0,NEG,1
세상 의 바짓가랑이,1,0,1,0,0,0,NEG,1
세상 의 입,1,0,1,0,0,0,NEG,1
세속,1,0,1,0,0,0,NEG,1
세속적,1,0,1,0,0,0,NEG,1
세속적 으로,1,0,1,0,0,0,NEG,1
세습,1,0,1,0,0,0,NEG,1
세우,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
세우 어,2,0,0.5,0,0,0.5,NEG,0.5
세우 어 놓,1,0,0,0,0,1,POS,1
세우 어 주,1,0,1,0,0,0,NEG,1
센스,1,0,0,0,0,1,POS,1
셈,6,0,0,0.166666667,0.5,0.333333333,None,0.5
셈 이,6,0,0,0.166666667,0.5,0.333333333,None,0.5
셈 이 다,1,0,0,0,0,1,POS,1
셈,1,0,1,0,0,0,NEG,1
셈 이,1,0,1,0,0,0,NEG,1
셰익스피어N,1,0,0,0,0,1,POS,1
셰익스피어N를,1,0,0,0,0,1,POS,1
셰익스피어N를 무덤,1,0,0,0,0,1,POS,1
소,1,0,0,0,1,0,None,1
소감,1,0,0,0,0,1,POS,1
소개,2,0,0,0,0,1,POS,1
소개하,2,0,0,0,0,1,POS,1
소개하고,1,0,0,0,0,1,POS,1
소견,1,0,0,1,0,0,NEUT,1
소극적,1,0,1,0,0,0,NEG,1
소극적 이,1,0,1,0,0,0,NEG,1
소낙비,1,0,1,0,0,0,NEG,1
소낙비 같이,1,0,1,0,0,0,NEG,1
소낙비 같이 허둥대,1,0,1,0,0,0,NEG,1
소녀,1,0,0,0,0,1,POS,1
소녀를,1,0,0,0,0,1,POS,1
소녀를 살리,1,0,0,0,0,1,POS,1
소득,1,0,1,0,0,0,NEG,1
소득 수준,1,0,1,0,0,0,NEG,1
소득 수준 이,1,0,1,0,0,0,NEG,1
소리,3,0,1,0,0,0,NEG,1
소리를,1,0,1,0,0,0,NEG,1
소리를 들,1,0,1,0,0,0,NEG,1
소문,2,0,0.5,0,0,0.5,NEG,0.5
소문 나,1,0,0,0,0,1,POS,1
소문 마저,1,0,1,0,0,0,NEG,1
소문 마저 나돌,1,0,1,0,0,0,NEG,1
소변,2,0,1,0,0,0,NEG,1
소변 검사,1,0,1,0,0,0,NEG,1
소변 검사 로,1,0,1,0,0,0,NEG,1
소변 으로,1,0,1,0,0,0,NEG,1
소변 으로 확인,1,0,1,0,0,0,NEG,1
소비자,2,0,0.5,0,0,0.5,NEG,0.5
소비자가격,1,0,0,0,0,1,POS,1
소비자가격 의,1,0,0,0,0,1,POS,1
소비자 문제,1,0,1,0,0,0,NEG,1
소비자 문제 로,1,0,1,0,0,0,NEG,1
소설,1,0,0,0,0,1,POS,1
소설 들,1,0,0,0,0,1,POS,1
소설집,1,0,1,0,0,0,NEG,1
소설집 때,1,0,1,0,0,0,NEG,1
소설집 때 와,1,0,1,0,0,0,NEG,1
소송,1,0,1,0,0,0,NEG,1
소송을,1,0,1,0,0,0,NEG,1
소송을 제기,1,0,1,0,0,0,NEG,1
소수,1,0,1,0,0,0,NEG,1
소수 의,1,0,1,0,0,0,NEG,1
소수 의 깨치,1,0,1,0,0,0,NEG,1
소신,1,0,1,0,0,0,NEG,1
소신 없이,1,0,1,0,0,0,NEG,1
소신 없이 눈치,1,0,1,0,0,0,NEG,1
소심,2,0,1,0,0,0,NEG,1
소심하,2,0,1,0,0,0,NEG,1
소심한,1,0,1,0,0,0,NEG,1
소아마비,1,0,1,0,0,0,NEG,1
소외,1,1,0,0,0,0,COMP,1
소외 되,1,1,0,0,0,0,COMP,1
소외 된,1,1,0,0,0,0,COMP,1
소용,1,0,1,0,0,0,NEG,1
소용 이,1,0,1,0,0,0,NEG,1
소용 이 없,1,0,1,0,0,0,NEG,1
소위,1,0,1,0,0,0,NEG,1
소위 발전,1,0,1,0,0,0,NEG,1
소위 발전하,1,0,1,0,0,0,NEG,1
소일,1,0,0,0,0,1,POS,1
소일을,1,0,0,0,0,1,POS,1
소일을하,1,0,0,0,0,1,POS,1
소중,3,0,0,0,0,1,POS,1
소중하,3,0,0,0,0,1,POS,1
소중하 게,2,0,0,0,0,1,POS,1
소중한,1,0,0,0,0,1,POS,1
소지,1,0,1,0,0,0,NEG,1
소지가,1,0,1,0,0,0,NEG,1
소지가 많,1,0,1,0,0,0,NEG,1
소홀,1,0,1,0,0,0,NEG,1
소홀히,2,0,1,0,0,0,NEG,1
소홀히하,1,0,1,0,0,0,NEG,1
소환,1,0,1,0,0,0,NEG,1
소환 조차,1,0,1,0,0,0,NEG,1
소환 조차 않,1,0,1,0,0,0,NEG,1
속,11,0.090909091,0.454545455,0.090909091,0,0.363636364,NEG,0.454545455
속 모르,1,0,0,1,0,0,NEUT,1
속 썩이,1,0,1,0,0,0,NEG,1
속에,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
속에 들어가,1,0,1,0,0,0,NEG,1
속에 빛,1,0,0,0,0,1,POS,1
속에 피어나,1,0,0,0,0,1,POS,1
속에서,5,0.2,0.4,0,0,0.4,NEG,0.4
속에서 그,1,0,0,0,0,1,POS,1
속에서 미끼,1,0,1,0,0,0,NEG,1
속에서 미술인,1,1,0,0,0,0,COMP,1
속에서 비참,1,0,1,0,0,0,NEG,1
속내,2,0.5,0,0,0,0.5,COMP,0.5
속내를,1,1,0,0,0,0,COMP,1
속내를 꺼내,1,1,0,0,0,0,COMP,1
속도,1,0,0,0,0,1,POS,1
속도 와,1,0,0,0,0,1,POS,1
속도 와 카메라,1,0,0,0,0,1,POS,1
속도감,2,0,0,0,0,1,POS,1
속도감 있,1,0,0,0,0,1,POS,1
속이,1,0,1,0,0,0,NEG,1
속임수,1,0,1,0,0,0,NEG,1
속하,1,0,1,0,0,0,NEG,1
속하 아,1,0,1,0,0,0,NEG,1
속하 아 있,1,0,1,0,0,0,NEG,1
손,6,0,0.5,0,0,0.5,NEG,0.5
손 끝,1,0,0,0,0,1,POS,1
손 끝 이,1,0,0,0,0,1,POS,1
손 때,1,0,1,0,0,0,NEG,1
손 때 묻,1,0,1,0,0,0,NEG,1
손에,1,0,0,0,0,1,POS,1
손에 쥐,1,0,0,0,0,1,POS,1
손 으로,2,0,0.5,0,0,0.5,NEG,0.5
손 으로 입,1,0,1,0,0,0,NEG,1
손 으로 전하,1,0,0,0,0,1,POS,1
손을,1,0,1,0,0,0,NEG,1
손을 흔들,1,0,1,0,0,0,NEG,1
손꼽히,1,0,0,0,0,1,POS,1
손꼽히는,1,0,0,0,0,1,POS,1
손꼽히는 국내,1,0,0,0,0,1,POS,1
손님,1,0,0,0,0,1,POS,1
손님 들,1,0,0,0,0,1,POS,1
손님 들에게,1,0,0,0,0,1,POS,1
손목,1,0,0,0,0,1,POS,1
손목 의,1,0,0,0,0,1,POS,1
손목 의 골절,1,0,0,0,0,1,POS,1
손바닥,1,0,0,1,0,0,NEUT,1
손바닥 으로,1,0,0,1,0,0,NEUT,1
손바닥 으로하늘,1,0,0,1,0,0,NEUT,1
손발,1,0,0,1,0,0,NEUT,1
손발 이,1,0,0,1,0,0,NEUT,1
손발 이 마비,1,0,0,1,0,0,NEUT,1
손색,1,0,0,0,0,1,POS,1
손색 없,1,0,0,0,0,1,POS,1
손쉽,1,0,0,0,0,1,POS,1
손쉽 게,1,0,0,0,0,1,POS,1
손쉽 게 의지,1,0,0,0,0,1,POS,1
손해,1,0,1,0,0,0,NEG,1
손해 배상,1,0,1,0,0,0,NEG,1
손해 배상을,1,0,1,0,0,0,NEG,1
솔직,3,0,0,0,0,1,POS,1
솔직하,3,0,0,0,0,1,POS,1
솔직함,1,0,0,0,0,1,POS,1
솜씨,1,0,0,0,0,1,POS,1
솜씨는,1,0,0,0,0,1,POS,1
솜씨는 능숙,1,0,0,0,0,1,POS,1
송수신,1,0,0,0,0,1,POS,1
송편,1,0,0,0,0,1,POS,1
송편을,1,0,0,0,0,1,POS,1
송편을 빚,1,0,0,0,0,1,POS,1
수,1,0,1,0,0,0,NEG,1
수 백,1,0,1,0,0,0,NEG,1
수 백 명,1,0,1,0,0,0,NEG,1
수,123,0.016260163,0.211382114,0.032520325,0.520325203,0.219512195,None,0.520325203
수가,9,0,0.444444444,0.111111111,0.333333333,0.111111111,NEG,0.444444444
수가 없,8,0,0.5,0.125,0.25,0.125,NEG,0.5
수가 있,1,0,0,0,1,0,None,1
수는,1,0,1,0,0,0,NEG,1
수는 없,1,0,1,0,0,0,NEG,1
수도,8,0,0.125,0,0.75,0.125,None,0.75
수도 있,8,0,0.125,0,0.75,0.125,None,0.75
수 밖에,7,0,0.142857143,0,0.857142857,0,None,0.857142857
수 밖에 없,7,0,0.142857143,0,0.857142857,0,None,0.857142857
수 없,30,0.066666667,0.533333333,0.066666667,0.1,0.233333333,NEG,0.533333333
수 없 겠,1,0,1,0,0,0,NEG,1
수 없고,1,0,0,1,0,0,NEUT,1
수 없는,5,0.2,0.4,0,0.2,0.2,NEG,0.4
수 없 다,2,0,0.5,0.5,0,0,NEG,0.5
수 없 습니다,1,0,1,0,0,0,NEG,1
수 없 어서,1,0,1,0,0,0,NEG,1
수 없이,1,0,1,0,0,0,NEG,1
수 없이 좌수,1,0,1,0,0,0,NEG,1
수 있,5,0,0,0,0.4,0.6,POS,0.6
수 있 다,2,0,0,0,0.5,0.5,None,0.5
수 있,60,0,0.033333333,0.016666667,0.7,0.25,None,0.7
수 있 게,3,0,0,0,0.333333333,0.666666667,POS,0.666666667
수 있 겠,1,0,0,0,1,0,None,1
수 있 기,1,0,0,0,0,1,POS,1
수 있는,4,0,0,0,0,1,POS,1
수 있 다,1,0,0,1,0,0,NEUT,1
수 있 다는,1,0,0,0,0,1,POS,1
수 있 다는데,1,0,0,0,0,1,POS,1
수 있 었,1,0,0,0,0,1,POS,1
수 있을,4,0,0,0,1,0,None,1
수 있 음,1,0,0,0,0,1,POS,1
수 있 지만,1,0,1,0,0,0,NEG,1
수놓,1,0,0,0,0,1,POS,1
수놓 았,1,0,0,0,0,1,POS,1
수단,1,0,1,0,0,0,NEG,1
수단 이,1,0,1,0,0,0,NEG,1
수단 이 없,1,0,1,0,0,0,NEG,1
수려,1,0,0,0,0,1,POS,1
수려하,1,0,0,0,0,1,POS,1
수미산N,1,0,0,0,0,1,POS,1
수미산N을,1,0,0,0,0,1,POS,1
수미산N을 백천,1,0,0,0,0,1,POS,1
수박,1,0,0,0,0,1,POS,1
수박 농사,1,0,0,0,0,1,POS,1
수박 농사에,1,0,0,0,0,1,POS,1
수배,1,0,1,0,0,0,NEG,1
수배를,1,0,1,0,0,0,NEG,1
수배를 받,1,0,1,0,0,0,NEG,1
수분,1,0,1,0,0,0,NEG,1
수분 과다,1,0,1,0,0,0,NEG,1
수상,1,0,0,0,0,1,POS,1
수상작,1,0,0,0,0,1,POS,1
수십,1,0,0,0,0,1,POS,1
수십 배,1,0,0,0,0,1,POS,1
수십 배를,1,0,0,0,0,1,POS,1
수없이,2,0,0,0,0.5,0.5,None,0.5
수없이 염하,1,0,0,0,0,1,POS,1
수영,1,0,1,0,0,0,NEG,1
수영 미숙,1,0,1,0,0,0,NEG,1
수요,3,0,0,0,0,1,POS,1
수요가,3,0,0,0,0,1,POS,1
수요가 늘,1,0,0,0,0,1,POS,1
수요가 많,1,0,0,0,0,1,POS,1
수요가 크,1,0,0,0,0,1,POS,1
수용,1,0,0,0,0,1,POS,1
수용하,1,0,0,0,0,1,POS,1
수익,1,0,1,0,0,0,NEG,1
수익 성,1,0,1,0,0,0,NEG,1
수익 성 이,1,0,1,0,0,0,NEG,1
수입,1,0,0,0,0,1,POS,1
수입 관계,1,0,0,0,0,1,POS,1
수입 관계 없이,1,0,0,0,0,1,POS,1
수준,2,0,1,0,0,0,NEG,1
수준 이,1,0,1,0,0,0,NEG,1
수준 이고르,1,0,1,0,0,0,NEG,1
수줍,1,0,0,0,0,1,POS,1
수줍 게,1,0,0,0,0,1,POS,1
수줍 게 웃,1,0,0,0,0,1,POS,1
수직,1,0,0,1,0,0,NEUT,1
수직 성,1,0,0,1,0,0,NEUT,1
수퍼,1,0,0,0,0,1,POS,1
수퍼 초,1,0,0,0,0,1,POS,1
수퍼 초 울트라,1,0,0,0,0,1,POS,1
숙맥,1,0,1,0,0,0,NEG,1
숙맥 이,1,0,1,0,0,0,NEG,1
숙연,1,0,0,0,0,1,POS,1
숙연하,1,0,0,0,0,1,POS,1
순간,1,0,0,0,0,1,POS,1
순간 어둠,1,0,0,0,0,1,POS,1
순간 어둠 속,1,0,0,0,0,1,POS,1
순례자,1,0,1,0,0,0,NEG,1
순례자가,1,0,1,0,0,0,NEG,1
순례자가 되,1,0,1,0,0,0,NEG,1
순수,1,0,1,0,0,0,NEG,1
순수하,1,0,1,0,0,0,NEG,1
순수한,1,0,1,0,0,0,NEG,1
순수익,1,0,0,0,0,1,POS,1
순수익 은,1,0,0,0,0,1,POS,1
순진,1,0,1,0,0,0,NEG,1
순진하,1,0,1,0,0,0,NEG,1
순진하 게,1,0,1,0,0,0,NEG,1
숟가락,1,0,1,0,0,0,NEG,1
숟가락 퍼먹,1,0,1,0,0,0,NEG,1
숟가락 퍼먹고,1,0,1,0,0,0,NEG,1
술,1,0,1,0,0,0,NEG,1
술을,1,0,1,0,0,0,NEG,1
술을 마시,1,0,1,0,0,0,NEG,1
술술,1,0,0,0,0,1,POS,1
술술 읽,1,0,0,0,0,1,POS,1
술술 읽 게,1,0,0,0,0,1,POS,1
숨,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
숨 어,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
숨 어 살,1,0,1,0,0,0,NEG,1
숨 어 있,1,0,0,0,0,1,POS,1
숨 어 지내,1,0,1,0,0,0,NEG,1
숨소리,1,0,0,0,0,1,POS,1
숨지,1,0,1,0,0,0,NEG,1
숫자,1,0,1,0,0,0,NEG,1
숫자 나라,1,0,1,0,0,0,NEG,1
숫자 나라 의,1,0,1,0,0,0,NEG,1
숭배,1,0,1,0,0,0,NEG,1
숭배를,1,0,1,0,0,0,NEG,1
숭배를 강요,1,0,1,0,0,0,NEG,1
숱하,1,0,1,0,0,0,NEG,1
숱한,1,0,1,0,0,0,NEG,1
숱한 폭력,1,0,1,0,0,0,NEG,1
숲,2,0,0.5,0,0,0.5,NEG,0.5
숲을,2,0,0.5,0,0,0.5,NEG,0.5
숲을 거느리,1,0,1,0,0,0,NEG,1
숲을 걸,1,0,0,0,0,1,POS,1
쉬,1,0,0,1,0,0,NEUT,1
쉬,1,0,0,1,0,0,NEUT,1
쉬 새,1,0,0,1,0,0,NEUT,1
쉽,18,0,0.388888889,0,0.055555556,0.555555556,POS,0.555555556
쉽 게,6,0,0.5,0,0.166666667,0.333333333,NEG,0.5
쉽 게 결심,1,0,1,0,0,0,NEG,1
쉽 게 굳,1,0,0,0,0,1,POS,1
쉽 게 내다보이,1,0,1,0,0,0,NEG,1
쉽 게 말,1,0,0,0,1,0,None,1
쉽 게 찢어지,1,0,1,0,0,0,NEG,1
쉽,1,0,0,0,0,1,POS,1
쉽 책,1,0,0,0,0,1,POS,1
쉽 므로,1,0,0,0,0,1,POS,1
쉽 므로 규정,1,0,0,0,0,1,POS,1
쉽 은,1,0,0,0,0,1,POS,1
쉽 은 바닥,1,0,0,0,0,1,POS,1
쉽 지,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
쉽 지 않,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
스럽,17,0.058823529,0.411764706,0,0,0.529411765,POS,0.529411765
스럽 게,3,0,0,0,0,1,POS,1
스럽 게 이루,1,0,0,0,0,1,POS,1
스럽 게 주례,1,0,0,0,0,1,POS,1
스럽 기,1,0,1,0,0,0,NEG,1
스럽 기 짝,1,0,1,0,0,0,NEG,1
스럽,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
스럽 발현,1,0,0,0,0,1,POS,1
스럽 천진,1,0,0,0,0,1,POS,1
스럽 한,1,0,1,0,0,0,NEG,1
스럽,1,1,0,0,0,0,COMP,1
스럽 만큼,1,1,0,0,0,0,COMP,1
스럽 어,1,0,1,0,0,0,NEG,1
스럽 어하,1,0,1,0,0,0,NEG,1
스럽 지,1,0,1,0,0,0,NEG,1
스럽 지 않,1,0,1,0,0,0,NEG,1
스스로,3,0,0,0,0,1,POS,1
스스로 전화,1,0,0,0,0,1,POS,1
스스로 전화를,1,0,0,0,0,1,POS,1
스스로하,1,0,0,0,0,1,POS,1
스스로하 아야,1,0,0,0,0,1,POS,1
스스로,1,0,0,0,0,1,POS,1
스스로를,1,0,0,0,0,1,POS,1
스스로를 격려,1,0,0,0,0,1,POS,1
스타,1,0,0,0,0,1,POS,1
스토리,2,0,0.5,0,0,0.5,NEG,0.5
스펙터클,1,0,0,0,0,1,POS,1
스펙터클하,1,0,0,0,0,1,POS,1
스펙터클한,1,0,0,0,0,1,POS,1
슬프,1,0,1,0,0,0,NEG,1
슬픔,1,0,1,0,0,0,NEG,1
슬픔 의,1,0,1,0,0,0,NEG,1
슬픔 의 눈물,1,0,1,0,0,0,NEG,1
습관,1,0,1,0,0,0,NEG,1
습기,2,0,0,0,0,1,POS,1
습기가,1,0,0,0,0,1,POS,1
습기가 차,1,0,0,0,0,1,POS,1
습기에,1,0,0,0,0,1,POS,1
습기에도,1,0,0,0,0,1,POS,1
습니까,2,0,0,0,0,1,POS,1
습니다,17,0.058823529,0.352941176,0,0,0.588235294,POS,0.588235294
승부,1,0,0,0,0,1,POS,1
승부를,1,0,0,0,0,1,POS,1
승부를 걸,1,0,0,0,0,1,POS,1
승진,2,0,1,0,0,0,NEG,1
승진가능,1,0,1,0,0,0,NEG,1
승진가능 성,1,0,1,0,0,0,NEG,1
승진하,1,0,1,0,0,0,NEG,1
승진하도록,1,0,1,0,0,0,NEG,1
시,9,0,0.555555556,0,0,0.444444444,NEG,0.555555556
시고,1,0,1,0,0,0,NEG,1
시고 이,1,0,1,0,0,0,NEG,1
시,1,0,1,0,0,0,NEG,1
시적,1,0,1,0,0,0,NEG,1
시는,1,0,1,0,0,0,NEG,1
시는 그분,1,0,1,0,0,0,NEG,1
시 니까,1,0,1,0,0,0,NEG,1
시 시오,3,0,0,0,0,1,POS,1
시 어요,2,0,0.5,0,0,0.5,NEG,0.5
시,1,0,0,1,0,0,NEUT,1
시 되,1,0,0,1,0,0,NEUT,1
시 되 지,1,0,0,1,0,0,NEUT,1
시각,2,0,0,0.5,0,0.5,NEUT,0.5
시각 이,2,0,0,0.5,0,0.5,NEUT,0.5
시각 이 대표,1,0,0,0,0,1,POS,1
시각 이 생겨나,1,0,0,1,0,0,NEUT,1
시간,4,0,0.75,0,0,0.25,NEG,0.75
시간도,1,0,1,0,0,0,NEG,1
시간도 없,1,0,1,0,0,0,NEG,1
시간 윤전기,1,0,1,0,0,0,NEG,1
시간 윤전기 노동자,1,0,1,0,0,0,NEG,1
시간을,1,0,1,0,0,0,NEG,1
시간을 망설이,1,0,1,0,0,0,NEG,1
시간 정도,1,0,0,0,0,1,POS,1
시간 정도 노래,1,0,0,0,0,1,POS,1
시급,3,0,1,0,0,0,NEG,1
시급하,2,0,1,0,0,0,NEG,1
시급한,1,0,1,0,0,0,NEG,1
시기,1,0,1,0,0,0,NEG,1
시기가,1,0,1,0,0,0,NEG,1
시기가 있,1,0,1,0,0,0,NEG,1
시나리오,1,0,0,1,0,0,NEUT,1
시나리오를,1,0,0,1,0,0,NEUT,1
시나리오를 쓰,1,0,0,1,0,0,NEUT,1
시달리,2,0,1,0,0,0,NEG,1
시대,6,0,0.5,0,0,0.5,NEG,0.5
시대가,1,0,0,0,0,1,POS,1
시대가 막,1,0,0,0,0,1,POS,1
시대 로,1,0,0,0,0,1,POS,1
시대 로 뚫,1,0,0,0,0,1,POS,1
시대에서,1,0,1,0,0,0,NEG,1
시대 여성,1,0,0,0,0,1,POS,1
시대 여성 들,1,0,0,0,0,1,POS,1
시대 정신,1,0,1,0,0,0,NEG,1
시대 정신에,1,0,1,0,0,0,NEG,1
시도,2,0,0,0,0,1,POS,1
시도하,2,0,0,0,0,1,POS,1
시련,1,0,1,0,0,0,NEG,1
시멘트,2,0,1,0,0,0,NEG,1
시멘트 길,1,0,1,0,0,0,NEG,1
시멘트 덩어리,1,0,1,0,0,0,NEG,1
시사,1,0,0,1,0,0,NEUT,1
시사하,1,0,0,1,0,0,NEUT,1
시선,1,0,0,0,0,1,POS,1
시선 이,1,0,0,0,0,1,POS,1
시선 이 두드러지,1,0,0,0,0,1,POS,1
시설,1,0,0,0,0,1,POS,1
시설을,1,0,0,0,0,1,POS,1
시설을 갖추,1,0,0,0,0,1,POS,1
시약,1,0,1,0,0,0,NEG,1
시약을,1,0,1,0,0,0,NEG,1
시인,1,0,0,1,0,0,NEUT,1
시인 의,1,0,0,1,0,0,NEUT,1
시인 의 바로,1,0,0,1,0,0,NEUT,1
시작,4,0,0.25,0,0,0.75,POS,0.75
시작 되,1,0,1,0,0,0,NEG,1
시작 된,1,0,1,0,0,0,NEG,1
시작하,3,0,0,0,0,1,POS,1
시작하,1,0,0,0,0,1,POS,1
시작하 았,2,0,0,0,0,1,POS,1
시장,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
시장 개척,1,0,0,0,0,1,POS,1
시장 개척에,1,0,0,0,0,1,POS,1
시장을,1,0,0,0,0,1,POS,1
시장을 활성,1,0,0,0,0,1,POS,1
시장 이,1,0,1,0,0,0,NEG,1
시장 이 대여,1,0,1,0,0,0,NEG,1
